 		 # x 		 u(x) 
 	 0.000000000000000e+00 	 1.000000000000000e+00 
 	 2.000000000000000e-03 	 9.867907806203406e-01 
 	 4.000000000000000e-03 	 9.736271726246537e-01 
 	 6.000000000000000e-03 	 9.605092519442211e-01 
 	 8.000000000000000e-03 	 9.474370950818015e-01 
 	 1.000000000000000e-02 	 9.344107791105745e-01 
 	 1.200000000000000e-02 	 9.214303816730764e-01 
 	 1.400000000000000e-02 	 9.084959809801315e-01 
 	 1.600000000000000e-02 	 8.956076558097736e-01 
 	 1.800000000000000e-02 	 8.827654855061620e-01 
 	 2.000000000000000e-02 	 8.699695499784894e-01 
 	 2.200000000000000e-02 	 8.572199296998827e-01 
 	 2.400000000000000e-02 	 8.445167057062963e-01 
 	 2.600000000000000e-02 	 8.318599595953982e-01 
 	 2.800000000000000e-02 	 8.192497735254477e-01 
 	 3.000000000000000e-02 	 8.066862302141666e-01 
 	 3.200000000000000e-02 	 7.941694129376025e-01 
 	 3.400000000000000e-02 	 7.816994055289833e-01 
 	 3.600000000000000e-02 	 7.692762923775658e-01 
 	 3.800000000000000e-02 	 7.569001584274743e-01 
 	 4.000000000000000e-02 	 7.445710891765337e-01 
 	 4.200000000000000e-02 	 7.322891706750921e-01 
 	 4.400000000000000e-02 	 7.200544895248375e-01 
 	 4.600000000000000e-02 	 7.078671328776054e-01 
 	 4.800000000000000e-02 	 6.957271884341776e-01 
 	 5.000000000000000e-02 	 6.836347444430750e-01 
 	 5.200000000000000e-02 	 6.715898896993399e-01 
 	 5.400000000000000e-02 	 6.595927135433109e-01 
 	 5.600000000000000e-02 	 6.476433058593898e-01 
 	 5.800000000000000e-02 	 6.357417570747993e-01 
 	 6.000000000000000e-02 	 6.238881581583323e-01 
 	 6.200000000000000e-02 	 6.120826006190939e-01 
 	 6.400000000000000e-02 	 6.003251765052326e-01 
 	 6.600000000000000e-02 	 5.886159784026647e-01 
 	 6.800000000000000e-02 	 5.769550994337888e-01 
 	 7.000000000000001e-02 	 5.653426332561922e-01 
 	 7.200000000000001e-02 	 5.537786740613490e-01 
 	 7.400000000000000e-02 	 5.422633165733066e-01 
 	 7.600000000000000e-02 	 5.307966560473671e-01 
