 		 # x 		 u(x) 
 	 0.000000000000000e+00 	 1.000000000000000e+00 
 	 2.000000000000000e-03 	 1.693274809320878e+00 
 	 4.000000000000000e-03 	 2.387937531529137e+00 
 	 6.000000000000000e-03 	 3.083990887149767e+00 
 	 8.000000000000000e-03 	 3.781437568609914e+00 
 	 1.000000000000000e-02 	 4.480280240048438e+00 
 	 1.200000000000000e-02 	 5.180521537124659e+00 
 	 1.400000000000000e-02 	 5.882164066826320e+00 
 	 1.600000000000000e-02 	 6.585210407276739e+00 
 	 1.800000000000000e-02 	 7.289663107541186e+00 
 	 2.000000000000000e-02 	 7.995524687432475e+00 
 	 2.200000000000000e-02 	 8.702797637315777e+00 
 	 2.400000000000000e-02 	 9.411484417912668e+00 
 	 2.600000000000000e-02 	 1.012158746010440e+01 
 	 2.800000000000000e-02 	 1.083310916473444e+01 
 	 3.000000000000000e-02 	 1.154605190241020e+01 
 	 3.200000000000000e-02 	 1.226041801330412e+01 
 	 3.400000000000000e-02 	 1.297620980695387e+01 
 	 3.600000000000000e-02 	 1.369342956206196e+01 
 	 3.800000000000000e-02 	 1.441207952629452e+01 
 	 4.000000000000000e-02 	 1.513216191607941e+01 
 	 4.200000000000000e-02 	 1.585367891640356e+01 
 	 4.400000000000000e-02 	 1.657663268060970e+01 
 	 4.600000000000000e-02 	 1.730102533019227e+01 
 	 4.800000000000000e-02 	 1.802685895459270e+01 
 	 5.000000000000000e-02 	 1.875413561099400e+01 
 	 5.200000000000000e-02 	 1.948285732411466e+01 
 	 5.400000000000000e-02 	 2.021302608600184e+01 
 	 5.600000000000000e-02 	 2.094464385582393e+01 
 	 5.800000000000000e-02 	 2.167771255966245e+01 
 	 6.000000000000000e-02 	 2.241223409030328e+01 
 	 6.200000000000000e-02 	 2.314821030702721e+01 
 	 6.400000000000000e-02 	 2.388564303539995e+01 
 	 6.600000000000000e-02 	 2.462453406706137e+01 
 	 6.800000000000000e-02 	 2.536488515951422e+01 
 	 7.000000000000001e-02 	 2.610669803591221e+01 
 	 7.200000000000001e-02 	 2.684997438484744e+01 
 	 7.400000000000000e-02 	 2.759471586013725e+01 
 	 7.600000000000000e-02 	 2.834092408061049e+01 
 	 7.800000000000000e-02 	 2.908860062989323e+01 
 	 8.000000000000000e-02 	 2.983774705619377e+01 
 	 8.200000000000000e-02 	 3.058836487208724e+01 
 	 8.400000000000001e-02 	 3.134045555429953e+01 
 	 8.600000000000001e-02 	 3.209402054349066e+01 
 	 8.799999999999999e-02 	 3.284906124403771e+01 
 	 9.000000000000000e-02 	 3.360557902381711e+01 
 	 9.200000000000000e-02 	 3.436357521398639e+01 
 	 9.400000000000000e-02 	 3.512305110876554e+01 
 	 9.600000000000000e-02 	 3.588400796521770e+01 
 	 9.800000000000000e-02 	 3.664644700302943e+01 
 	 1.000000000000000e-01 	 3.741036940429052e+01 
 	 1.020000000000000e-01 	 3.817577631327323e+01 
 	 1.040000000000000e-01 	 3.894266883621111e+01 
 	 1.060000000000000e-01 	 3.971104804107731e+01 
 	 1.080000000000000e-01 	 4.048091495736251e+01 
 	 1.100000000000000e-01 	 4.125227057585232e+01 
 	 1.120000000000000e-01 	 4.202511584840429e+01 
 	 1.140000000000000e-01 	 4.279945168772446e+01 
 	 1.160000000000000e-01 	 4.357527896714355e+01 
 	 1.180000000000000e-01 	 4.435259852039264e+01 
 	 1.200000000000000e-01 	 4.513141114137858e+01 
 	 1.220000000000000e-01 	 4.591171758395888e+01 
 	 1.240000000000000e-01 	 4.669351856171632e+01 
 	 1.260000000000000e-01 	 4.747681474773312e+01 
 	 1.280000000000000e-01 	 4.826160677436486e+01 
 	 1.300000000000000e-01 	 4.904789523301387e+01 
 	 1.320000000000000e-01 	 4.983568067390247e+01 
 	 1.340000000000000e-01 	 5.062496360584579e+01 
 	 1.360000000000000e-01 	 5.141574449602425e+01 
 	 1.380000000000000e-01 	 5.220802376975582e+01 
 	 1.400000000000000e-01 	 5.300180181026789e+01 
 	 1.420000000000000e-01 	 5.379707895846894e+01 
 	 1.440000000000000e-01 	 5.459385551271988e+01 
 	 1.460000000000000e-01 	 5.539213172860517e+01 
 	 1.480000000000000e-01 	 5.619190781870365e+01 
 	 1.500000000000000e-01 	 5.699318395235910e+01 
 	 1.520000000000000e-01 	 5.779596025545072e+01 
 	 1.540000000000000e-01 	 5.860023681016322e+01 
 	 1.560000000000000e-01 	 5.940601365475686e+01 
