 		 # x 		 u(x) 
 	 2.000000000000000e+00 	 1.000000000000000e+00 
 	 2.002000000000000e+00 	 9.994337195400240e-01 
 	 2.004000000000000e+00 	 9.988709660568115e-01 
 	 2.006000000000000e+00 	 9.983117377471898e-01 
 	 2.008000000000000e+00 	 9.977560329322088e-01 
 	 2.010000000000000e+00 	 9.972038500580512e-01 
 	 2.012000000000000e+00 	 9.966551876969613e-01 
 	 2.014000000000000e+00 	 9.961100445481885e-01 
 	 2.016000000000000e+00 	 9.955684194389482e-01 
 	 2.018000000000000e+00 	 9.950303113253989e-01 
 	 2.020000000000000e+00 	 9.944957192936361e-01 
 	 2.022000000000000e+00 	 9.939646425607045e-01 
 	 2.024000000000000e+00 	 9.934370804756272e-01 
 	 2.026000000000000e+00 	 9.929130325204524e-01 
 	 2.028000000000000e+00 	 9.923924983113185e-01 
 	 2.030000000000000e+00 	 9.918754775995376e-01 
 	 2.032000000000000e+00 	 9.913619702726967e-01 
 	 2.034000000000000e+00 	 9.908519763557782e-01 
 	 2.036000000000000e+00 	 9.903454960123000e-01 
 	 2.038000000000000e+00 	 9.898425295454747e-01 
 	 2.040000000000000e+00 	 9.893430773993873e-01 
 	 2.042000000000000e+00 	 9.888471401601938e-01 
 	 2.044000000000000e+00 	 9.883547185573404e-01 
 	 2.046000000000000e+00 	 9.878658134648015e-01 
 	 2.048000000000000e+00 	 9.873804259023408e-01 
 	 2.050000000000000e+00 	 9.868985570367911e-01 
 	 2.052000000000000e+00 	 9.864202081833566e-01 
 	 2.054000000000000e+00 	 9.859453808069376e-01 
 	 2.056000000000000e+00 	 9.854740765234750e-01 
 	 2.058000000000000e+00 	 9.850062971013197e-01 
 	 2.060000000000000e+00 	 9.845420444626218e-01 
 	 2.062000000000000e+00 	 9.840813206847452e-01 
 	 2.064000000000000e+00 	 9.836241280017048e-01 
 	 2.066000000000000e+00 	 9.831704688056262e-01 
 	 2.068000000000000e+00 	 9.827203456482305e-01 
 	 2.070000000000000e+00 	 9.822737612423436e-01 
 	 2.072000000000000e+00 	 9.818307184634293e-01 
 	 2.074000000000000e+00 	 9.813912203511471e-01 
 	 2.076000000000000e+00 	 9.809552701109375e-01 
 	 2.078000000000000e+00 	 9.805228711156304e-01 
 	 2.080000000000000e+00 	 9.800940269070821e-01 
 	 2.082000000000000e+00 	 9.796687411978364e-01 
 	 2.084000000000000e+00 	 9.792470178728144e-01 
 	 2.086000000000000e+00 	 9.788288609910315e-01 
 	 2.088000000000000e+00 	 9.784142747873416e-01 
 	 2.090000000000000e+00 	 9.780032636742093e-01 
 	 2.092000000000000e+00 	 9.775958322435112e-01 
 	 2.094000000000000e+00 	 9.771919852683658e-01 
 	 2.096000000000000e+00 	 9.767917277049932e-01 
 	 2.098000000000000e+00 	 9.763950646946049e-01 
 	 2.100000000000000e+00 	 9.760020015653231e-01 
 	 2.102000000000000e+00 	 9.756125438341311e-01 
 	 2.104000000000000e+00 	 9.752266972088556e-01 
 	 2.106000000000000e+00 	 9.748444675901794e-01 
 	 2.108000000000000e+00 	 9.744658610736875e-01 
 	 2.110000000000000e+00 	 9.740908839519452e-01 
 	 2.112000000000000e+00 	 9.737195427166108e-01 
