 		 # x 		 u(x) 
 	 0.000000000000000e+00 	 1.000000000000000e+00 
 	 2.000000000000000e-03 	 1.002956759495746e+00 
 	 4.000000000000000e-03 	 1.005955466410426e+00 
 	 6.000000000000000e-03 	 1.008996196570263e+00 
 	 8.000000000000000e-03 	 1.012079025853186e+00 
 	 1.000000000000000e-02 	 1.015204030185894e+00 
 	 1.200000000000000e-02 	 1.018371285540903e+00 
 	 1.400000000000000e-02 	 1.021580867933574e+00 
 	 1.600000000000000e-02 	 1.024832853419126e+00 
 	 1.800000000000000e-02 	 1.028127318089641e+00 
 	 2.000000000000000e-02 	 1.031464338071040e+00 
 	 2.200000000000000e-02 	 1.034843989520054e+00 
 	 2.400000000000000e-02 	 1.038266348621173e+00 
 	 2.600000000000000e-02 	 1.041731491583586e+00 
 	 2.800000000000000e-02 	 1.045239494638094e+00 
 	 3.000000000000000e-02 	 1.048790434034018e+00 
 	 3.200000000000000e-02 	 1.052384386036085e+00 
 	 3.400000000000000e-02 	 1.056021426921302e+00 
 	 3.600000000000000e-02 	 1.059701632975807e+00 
 	 3.800000000000000e-02 	 1.063425080491712e+00 
 	 4.000000000000000e-02 	 1.067191845763927e+00 
 	 4.200000000000000e-02 	 1.071002005086961e+00 
 	 4.400000000000000e-02 	 1.074855634751723e+00 
 	 4.600000000000000e-02 	 1.078752811042288e+00 
 	 4.800000000000000e-02 	 1.082693610232661e+00 
 	 5.000000000000000e-02 	 1.086678108583517e+00 
 	 5.200000000000000e-02 	 1.090706382338927e+00 
 	 5.400000000000000e-02 	 1.094778507723070e+00 
 	 5.600000000000000e-02 	 1.098894560936924e+00 
 	 5.800000000000000e-02 	 1.103054618154947e+00 
 	 6.000000000000000e-02 	 1.107258755521732e+00 
 	 6.200000000000000e-02 	 1.111507049148658e+00 
 	 6.400000000000000e-02 	 1.115799575110513e+00 
 	 6.600000000000000e-02 	 1.120136409442111e+00 
 	 6.800000000000000e-02 	 1.124517628134882e+00 
 	 7.000000000000001e-02 	 1.128943307133455e+00 
 	 7.200000000000001e-02 	 1.133413522332217e+00 
 	 7.400000000000000e-02 	 1.137928349571863e+00 
 	 7.600000000000000e-02 	 1.142487864635923e+00 
 	 7.800000000000000e-02 	 1.147092143247275e+00 
 	 8.000000000000000e-02 	 1.151741261064643e+00 
 	 8.200000000000000e-02 	 1.156435293679076e+00 
 	 8.400000000000001e-02 	 1.161174316610413e+00 
 	 8.600000000000001e-02 	 1.165958405303729e+00 
 	 8.799999999999999e-02 	 1.170787635125765e+00 
 	 9.000000000000000e-02 	 1.175662081361344e+00 
 	 9.200000000000000e-02 	 1.180581819209767e+00 
 	 9.400000000000000e-02 	 1.185546923781194e+00 
 	 9.600000000000000e-02 	 1.190557470093010e+00 
 	 9.800000000000000e-02 	 1.195613533066171e+00 
 	 1.000000000000000e-01 	 1.200715187521537e+00 
 	 1.020000000000000e-01 	 1.205862508176187e+00 
 	 1.040000000000000e-01 	 1.211055569639717e+00 
 	 1.060000000000000e-01 	 1.216294446410520e+00 
 	 1.080000000000000e-01 	 1.221579212872055e+00 
 	 1.100000000000000e-01 	 1.226909943289093e+00 
 	 1.120000000000000e-01 	 1.232286711803951e+00 
 	 1.140000000000000e-01 	 1.237709592432707e+00 
 	 1.160000000000000e-01 	 1.243178659061399e+00 
 	 1.180000000000000e-01 	 1.248693985442211e+00 
 	 1.200000000000000e-01 	 1.254255645189635e+00 
 	 1.220000000000000e-01 	 1.259863711776624e+00 
 	 1.240000000000000e-01 	 1.265518258530726e+00 
 	 1.260000000000000e-01 	 1.271219358630199e+00 
 	 1.280000000000000e-01 	 1.276967085100115e+00 
 	 1.300000000000000e-01 	 1.282761510808440e+00 
 	 1.320000000000000e-01 	 1.288602708462107e+00 
 	 1.340000000000000e-01 	 1.294490750603064e+00 
 	 1.360000000000000e-01 	 1.300425709604313e+00 
 	 1.380000000000000e-01 	 1.306407657665926e+00 
 	 1.400000000000000e-01 	 1.312436666811049e+00 
 	 1.420000000000000e-01 	 1.318512808881891e+00 
 	 1.440000000000000e-01 	 1.324636155535691e+00 
 	 1.460000000000000e-01 	 1.330806778240676e+00 
 	 1.480000000000000e-01 	 1.337024748271997e+00 
 	 1.500000000000000e-01 	 1.343290136707649e+00 
 	 1.520000000000000e-01 	 1.349603014424384e+00 
 	 1.540000000000000e-01 	 1.355963452093593e+00 
 	 1.560000000000000e-01 	 1.362371520177186e+00 
 	 1.580000000000000e-01 	 1.368827288923448e+00 
 	 1.600000000000000e-01 	 1.375330828362879e+00 
 	 1.620000000000000e-01 	 1.381882208304024e+00 
 	 1.640000000000000e-01 	 1.388481498329282e+00 
 	 1.660000000000000e-01 	 1.395128767790700e+00 
 	 1.680000000000000e-01 	 1.401824085805751e+00 
 	 1.700000000000000e-01 	 1.408567521253101e+00 
 	 1.720000000000000e-01 	 1.415359142768354e+00 
 	 1.740000000000000e-01 	 1.422199018739781e+00 
 	 1.760000000000000e-01 	 1.429087217304041e+00 
 	 1.780000000000000e-01 	 1.436023806341883e+00 
 	 1.800000000000000e-01 	 1.443008853473823e+00 
 	 1.820000000000000e-01 	 1.450042426055824e+00 
 	 1.840000000000000e-01 	 1.457124591174945e+00 
 	 1.860000000000000e-01 	 1.464255415644980e+00 
 	 1.880000000000000e-01 	 1.471434966002085e+00 
 	 1.900000000000000e-01 	 1.478663308500386e+00 
 	 1.920000000000000e-01 	 1.485940509107572e+00 
 	 1.940000000000000e-01 	 1.493266633500474e+00 
 	 1.960000000000000e-01 	 1.500641747060630e+00 
 	 1.980000000000000e-01 	 1.508065914869833e+00 
 	 2.000000000000000e-01 	 1.515539201705665e+00 
 	 2.020000000000000e-01 	 1.523061672037015e+00 
 	 2.040000000000000e-01 	 1.530633390019589e+00 
 	 2.060000000000000e-01 	 1.538254419491392e+00 
 	 2.080000000000000e-01 	 1.545924823968212e+00 
 	 2.100000000000000e-01 	 1.553644666639073e+00 
 	 2.120000000000000e-01 	 1.561414010361688e+00 
 	 2.140000000000000e-01 	 1.569232917657887e+00 
 	 2.160000000000000e-01 	 1.577101450709038e+00 
 	 2.180000000000000e-01 	 1.585019671351449e+00 
 	 2.200000000000000e-01 	 1.592987641071758e+00 
 	 2.220000000000000e-01 	 1.601005421002311e+00 
 	 2.240000000000000e-01 	 1.609073071916520e+00 
 	 2.260000000000000e-01 	 1.617190654224217e+00 
 	 2.280000000000000e-01 	 1.625358227966982e+00 
 	 2.300000000000000e-01 	 1.633575852813470e+00 
 	 2.320000000000000e-01 	 1.641843588054713e+00 
 	 2.340000000000000e-01 	 1.650161492599415e+00 
 	 2.360000000000000e-01 	 1.658529624969238e+00 
 	 2.380000000000000e-01 	 1.666948043294062e+00 
 	 2.400000000000000e-01 	 1.675416805307245e+00 
 	 2.420000000000000e-01 	 1.683935968340858e+00 
 	 2.440000000000000e-01 	 1.692505589320921e+00 
 	 2.460000000000000e-01 	 1.701125724762612e+00 
 	 2.480000000000000e-01 	 1.709796430765474e+00 
 	 2.500000000000000e-01 	 1.718517763008602e+00 
 	 2.520000000000000e-01 	 1.727289776745824e+00 
 	 2.540000000000000e-01 	 1.736112526800863e+00 
 	 2.560000000000000e-01 	 1.744986067562494e+00 
 	 2.580000000000000e-01 	 1.753910452979681e+00 
 	 2.600000000000000e-01 	 1.762885736556707e+00 
 	 2.620000000000000e-01 	 1.771911971348295e+00 
 	 2.640000000000000e-01 	 1.780989209954708e+00 
 	 2.660000000000000e-01 	 1.790117504516844e+00 
 	 2.680000000000000e-01 	 1.799296906711320e+00 
 	 2.700000000000000e-01 	 1.808527467745542e+00 
 	 2.720000000000000e-01 	 1.817809238352764e+00 
 	 2.740000000000000e-01 	 1.827142268787134e+00 
 	 2.760000000000000e-01 	 1.836526608818739e+00 
 	 2.780000000000000e-01 	 1.845962307728623e+00 
 	 2.800000000000000e-01 	 1.855449414303807e+00 
 	 2.820000000000000e-01 	 1.864987976832292e+00 
 	 2.840000000000000e-01 	 1.874578043098058e+00 
 	 2.860000000000000e-01 	 1.884219660376043e+00 
 	 2.880000000000000e-01 	 1.893912875427120e+00 
 	 2.900000000000000e-01 	 1.903657734493061e+00 
 	 2.920000000000000e-01 	 1.913454283291494e+00 
 	 2.940000000000000e-01 	 1.923302567010842e+00 
 	 2.960000000000000e-01 	 1.933202630305262e+00 
 	 2.980000000000000e-01 	 1.943154517289571e+00 
 	 3.000000000000000e-01 	 1.953158271534161e+00 
 	 3.020000000000000e-01 	 1.963213936059905e+00 
 	 3.040000000000000e-01 	 1.973321553333061e+00 
 	 3.060000000000000e-01 	 1.983481165260155e+00 
 	 3.080000000000000e-01 	 1.993692813182864e+00 
 	 3.100000000000000e-01 	 2.003956537872893e+00 
 	 3.120000000000000e-01 	 2.014272379526834e+00 
 	 3.140000000000000e-01 	 2.024640377761021e+00 
 	 3.160000000000000e-01 	 2.035060571606389e+00 
 	 3.180000000000000e-01 	 2.045532999503299e+00 
 	 3.200000000000000e-01 	 2.056057699296383e+00 
 	 3.220000000000000e-01 	 2.066634708229365e+00 
 	 3.240000000000000e-01 	 2.077264062939879e+00 
 	 3.260000000000000e-01 	 2.087945799454279e+00 
 	 3.280000000000000e-01 	 2.098679953182447e+00 
 	 3.300000000000000e-01 	 2.109466558912591e+00 
 	 3.320000000000000e-01 	 2.120305650806029e+00 
 	 3.340000000000000e-01 	 2.131197262391982e+00 
 	 3.360000000000000e-01 	 2.142141426562349e+00 
 	 3.380000000000000e-01 	 2.153138175566479e+00 
 	 3.400000000000000e-01 	 2.164187541005941e+00 
 	 3.420000000000000e-01 	 2.175289553829284e+00 
 	 3.440000000000000e-01 	 2.186444244326790e+00 
